timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 18:18:27, Smartphone-01, Smartphone   , 192.168.1.30, 8.8.8.8       , UDP     ,       229.25,    212.99,          228,          30,   52.7 ,        1.96,           31.52, Normal , None
2026-09-01 18:18:28, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.1   , ICMP    ,       513.6 ,    531.52,          583,          15,   62.24,        1.02,           20.15, Normal , None
2026-09-01 18:18:29, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.50  , ICMP    ,       221.33,    178.81,          196,          13,   82.29,        1.09,           29.35, Normal , None
2026-09-01 18:18:30, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , UDP     ,     10422.1 ,  10719.2 ,        10602,         309,   25.19,        0.56,           60.11, Normal , None
2026-09-01 18:18:31, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.50  , UDP     ,       408.79,    361.98,          468,          21,   25.64,        0.26,           40.58, Normal , None
2026-09-01 18:18:32, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.20  , ICMP    ,       290.35,    333.43,          343,           6,   84.12,        1.74,           52.82, Normal , None
2026-09-01 18:18:33, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.20  , ICMP    ,       237.13,    210.12,          229,          48,   57.88,        1.13,           19.45, Normal , None
2026-09-01 18:18:34, Server-03    , Server       , 192.168.1.42, 8.8.8.8       , ICMP    ,     36805.8 ,  26698.93,        36590,        5775,  115.76,       21.8 ,           94.01, Anomaly, Combined Anomaly
2026-09-01 18:18:35, Printer-03   , Printer      , 192.168.1.52, 192.168.1.1   , TCP     ,        13.53,     11.49,           14,           2,   47.47,        2.56,           33.19, Normal , None
2026-09-01 18:18:36, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.1   , ICMP    ,       241.04,    285.74,          281,          36,   58.87,        1.56,           19.43, Normal , None
2026-09-01 18:18:37, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.1   , UDP     ,       393.23,    417.7 ,          455,          20,   37.41,        0.98,           51.3 , Normal , None
2026-09-01 18:18:38, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.1   , TCP     ,       495.68,    474.17,          487,          12,   68.74,        2.98,           51.14, Normal , None
2026-09-01 18:18:39, Laptop-06    , Laptop       , 192.168.1.25, 8.8.8.8       , UDP     ,       525.29,    616.54,          515,           7,   64.45,        0.73,           57.77, Normal , None
2026-09-01 18:18:40, Server-02    , Server       , 192.168.1.41, 8.8.8.8       , TCP     ,      5587.25,   5150.29,         4912,         359,   29.79,        1.28,           78.82, Normal , None
2026-09-01 18:18:41, Server-02    , Server       , 192.168.1.41, 192.168.1.50  , UDP     ,      7257.08,   5886.26,         6448,         380,   26.49,        1.25,           79.0 , Normal , None
2026-09-01 18:18:42, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , UDP     ,        26.75,     24.77,           28,           1,   76.72,        1.02,           35.62, Normal , None
2026-09-01 18:18:43, Server-01    , Server       , 192.168.1.40, 192.168.1.1   , TCP     ,     49331.68,  50803.06,        46560,         127,   19.72,        1.25,           75.32, Anomaly, Traffic Spike
2026-09-01 18:18:44, Server-04    , Server       , 192.168.1.43, 192.168.1.20  , UDP     ,     12893.63,  15154.09,        13929,         407,   15.68,        0.08,           31.11, Normal , None
2026-09-01 18:18:45, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.20  , UDP     ,        65.88,     53.32,           76,           2,   77.92,        2.56,           41.63, Normal , None
2026-09-01 18:18:46, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.1   , TCP     ,        67.76,     67.21,           73,           6,   85.36,        0.51,            5.81, Normal , None
2026-09-01 18:18:47, Desktop-06   , Desktop      , 192.168.1.15, 192.168.1.20  , UDP     ,      4748.72,   4890.4 ,         3414,         576,  227.36,       19.93,           95.15, Anomaly, Combined Anomaly
2026-09-01 18:18:48, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , TCP     ,      1275.36,   1476.54,         1150,         260,   79.25,        0.67,           61.55, Anomaly, Excessive Connections
2026-09-01 18:18:49, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.100 , UDP     ,       586.69,    525.11,          515,          14,   49.82,        0.95,           98.32, Anomaly, High CPU
2026-09-01 18:18:50, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.20  , ICMP    ,       737.44,    661.04,          679,          17,   48.47,        0.75,           93.6 , Anomaly, High CPU
2026-09-01 18:18:51, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.50  , UDP     ,        63.07,     63.26,           69,          20,   31.63,        2.33,           38.03, Normal , None
2026-09-01 18:18:52, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.100 , UDP     ,       321.4 ,    304.6 ,          312,          21,   42.72,        0.76,           58.34, Normal , None
2026-09-01 18:18:53, Printer-03   , Printer      , 192.168.1.52, 192.168.1.20  , UDP     ,       116.9 ,     98.66,          126,           5,   95.92,        1.62,           26.12, Normal , None
2026-09-01 18:18:54, Server-05    , Server       , 192.168.1.44, 192.168.1.50  , ICMP    ,      9653.26,  10206.68,         8873,         462,   21.23,        1.74,           56.92, Normal , None
2026-09-01 18:18:55, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.1   , UDP     ,       118.34,    124.02,          128,           2,   79.45,        1.07,           26.75, Normal , None
2026-09-01 18:18:56, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.1   , TCP     ,       270.5 ,    276.99,          291,           6,   76.89,        0.69,           52.23, Normal , None
2026-09-01 18:18:57, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.100 , UDP     ,       107.85,    124.79,           89,          37,   11.87,        1.99,           61.29, Normal , None
2026-09-01 18:18:58, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.1   , TCP     ,       600.83,    646.9 ,          565,          13,   58.11,        0.99,           54.5 , Normal , None
2026-09-01 18:18:59, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.20  , TCP     ,       497.38,    450.33,          495,          37,  416.08,        0.43,           15.5 , Anomaly, High Latency
2026-09-01 18:19:00, Desktop-07   , Desktop      , 192.168.1.16, 8.8.8.8       , TCP     ,       200.35,    215.85,          207,          48,   53.01,        1.77,           64.12, Normal , None
2026-09-01 18:19:01, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.100 , ICMP    ,       214.85,    238.8 ,          193,          29,   23.0 ,        0.32,           62.1 , Normal , None
2026-09-01 18:19:02, Server-04    , Server       , 192.168.1.43, 192.168.1.20  , UDP     ,     11267.3 ,   9224.75,        12756,         412,   20.01,       25.43,           78.06, Anomaly, High Packet Loss
2026-09-01 18:19:03, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , TCP     ,       212.79,    200.37,          182,           9,   42.64,        1.6 ,           20.73, Normal , None
2026-09-01 18:19:04, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.1   , UDP     ,        22.01,     19.22,           25,           2,   64.34,        0.73,           39.09, Normal , None
2026-09-01 18:19:05, Server-02    , Server       , 192.168.1.41, 192.168.1.100 , TCP     ,      5058.92,   5551.22,         5637,         103,   13.87,        1.57,           45.46, Normal , None
2026-09-01 18:19:06, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.1   , UDP     ,        42.6 ,     43.28,           42,           7,  113.13,        2.13,           22.64, Normal , None
2026-09-01 18:19:07, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.1   , TCP     ,      1782.55,   2084.83,         1589,           5,   59.76,        2.43,           24.28, Normal , None
2026-09-01 18:19:08, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.20  , UDP     ,      1835.53,   1801.47,         1882,           8,   98.96,        1.81,           31.81, Normal , None
2026-09-01 18:19:09, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.1   , UDP     ,       360.26,    428.61,          301,          23,  588.47,        2.49,           25.45, Anomaly, High Latency
2026-09-01 18:19:10, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.50  , TCP     ,       206.54,    168.34,          208,          33,   19.58,        0.98,           33.19, Normal , None
2026-09-01 18:19:11, Printer-01   , Printer      , 192.168.1.50, 192.168.1.50  , ICMP    ,        92.27,    109.35,          106,           2,   22.36,        1.79,           21.01, Normal , None
2026-09-01 18:19:12, Server-02    , Server       , 192.168.1.41, 192.168.1.1   , TCP     ,     74436.18,  77651.28,        59256,         359,   11.1 ,        1.14,           49.08, Anomaly, Traffic Spike
2026-09-01 18:19:13, Server-01    , Server       , 192.168.1.40, 8.8.8.8       , ICMP    ,     12635.98,  11110.36,        12462,          98,   36.69,        0.7 ,           66.23, Normal , None
2026-09-01 18:19:14, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.20  , ICMP    ,        73.33,     85.79,           82,           6,   49.9 ,        1.82,           28.95, Normal , None
2026-09-01 18:19:15, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.50  , TCP     ,       196.85,    199.45,          214,          11,   31.44,        0.26,           11.74, Normal , None
2026-09-01 18:19:16, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.1   , UDP     ,       532.34,    498.76,          478,          25,   20.15,        0.32,           25.33, Normal , None
2026-09-01 18:19:17, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.50  , TCP     ,       239.61,    248.34,          285,         713,   41.73,        1.46,           52.3 , Anomaly, Excessive Connections
2026-09-01 18:19:18, Server-01    , Server       , 192.168.1.40, 192.168.1.50  , UDP     ,     13341.6 ,  11992.99,        12204,         356,   60.44,        0.41,           28.74, Anomaly, High Latency
2026-09-01 18:19:19, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.100 , UDP     ,       298.92,    242.89,          332,          25,   46.82,        0.56,           55.97, Normal , None
2026-09-01 18:19:20, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , ICMP    ,     12320.87,  12255.13,        10548,         106,   12.95,        1.74,           96.64, Anomaly, High CPU
2026-09-01 18:19:21, Laptop-09    , Laptop       , 192.168.1.28, 8.8.8.8       , TCP     ,       408.33,    389.29,          347,           8,   35.37,        1.16,           39.42, Normal , None
2026-09-01 18:19:22, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.20  , ICMP    ,       431.94,    475.19,          417,          23,   20.93,        1.64,           31.03, Normal , None
2026-09-01 18:19:23, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.1   , UDP     ,       570.17,    608.35,          583,          34,   15.41,        0.85,           17.36, Normal , None
2026-09-01 18:19:24, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.20  , TCP     ,      1759.34,   1647.61,         1997,         170,   83.53,        2.03,           30.95, Anomaly, Excessive Connections
2026-09-01 18:19:25, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.100 , ICMP    ,       475.91,    391.18,          495,          21,   51.06,        0.74,           37.35, Normal , None
2026-09-01 18:19:26, Server-02    , Server       , 192.168.1.41, 192.168.1.50  , ICMP    ,     11015.89,  11517.26,         9836,         439,   15.09,        1.42,           78.36, Normal , None
2026-09-01 18:19:27, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.20  , UDP     ,       289.99,    288.11,          314,           9,   41.01,        1.61,           53.54, Normal , None
2026-09-01 18:19:28, Smartphone-07, Smartphone   , 192.168.1.36, 8.8.8.8       , UDP     ,      5195.15,   5463.2 ,         3980,          28,   89.07,        0.95,           23.71, Anomaly, Traffic Spike
2026-09-01 18:19:29, Server-03    , Server       , 192.168.1.42, 192.168.1.20  , ICMP    ,     13259.14,  12061.59,        13911,        2970,   34.87,        1.54,           47.55, Anomaly, Excessive Connections
2026-09-01 18:19:30, Desktop-10   , Desktop      , 192.168.1.19, 8.8.8.8       , TCP     ,       978.2 ,   1137.26,         1069,           7,   27.07,        0.78,           16.53, Normal , None
2026-09-01 18:19:31, Smartphone-03, Smartphone   , 192.168.1.32, 8.8.8.8       , TCP     ,       234.93,    264.54,          223,          14,   93.98,        0.73,           32.48, Normal , None
2026-09-01 18:19:32, Laptop-07    , Laptop       , 192.168.1.26, 8.8.8.8       , UDP     ,      3479.36,   3538.78,         3087,          39,   29.43,        0.33,           39.91, Anomaly, Traffic Spike
2026-09-01 18:19:33, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.1   , TCP     ,       759.88,    880.55,          763,          14,   32.85,        1.28,           97.16, Anomaly, High CPU
2026-09-01 18:19:34, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.20  , UDP     ,       573.31,    593.9 ,          651,           5,   36.77,        1.34,           36.87, Normal , None
2026-09-01 18:19:35, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , TCP     ,        50.93,     57.01,           51,           7,   64.2 ,        2.8 ,           13.33, Normal , None
2026-09-01 18:19:36, IP-Camera-01 , IP Camera    , 192.168.1.45, 8.8.8.8       , ICMP    ,      3502.97,   3674.66,         3060,          15,   20.65,        0.39,           47.09, Normal , None
2026-09-01 18:19:37, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.1   , ICMP    ,       109.41,    107.62,          104,           5,   65.12,        1.45,           40.49, Normal , None
2026-09-01 18:19:38, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.50  , ICMP    ,       192.9 ,    156.92,          216,          39,   69.49,        0.32,           46.74, Normal , None
2026-09-01 18:19:39, Smartphone-03, Smartphone   , 192.168.1.32, 8.8.8.8       , TCP     ,       457.95,    401.68,          544,          15,   60.14,        0.03,           41.32, Normal , None
2026-09-01 18:19:40, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.1   , UDP     ,        81.29,     94.97,           83,          14,   32.6 ,        2.61,           55.29, Normal , None
2026-09-01 18:19:41, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.50  , UDP     ,       436.04,    391.11,          359,          19,   84.52,        1.62,           39.98, Normal , None
2026-09-01 18:19:42, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.100 , ICMP    ,       225.14,    240.65,          206,          12,   87.64,        1.96,           28.25, Normal , None
2026-09-01 18:19:43, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.20  , TCP     ,       103.6 ,     88.36,          115,          16,   58.71,        0.82,           99.62, Anomaly, High CPU
2026-09-01 18:19:44, Laptop-06    , Laptop       , 192.168.1.25, 8.8.8.8       , TCP     ,       569.19,    545.03,          590,          23,   66.6 ,        1.53,           55.28, Normal , None
